Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
CAS9.csv,OTC.csv,0.6729785910533851,1.3184172828150197e-207,True,22458944.53178477,[-0.1216 -0.2028 -0.0848 -1.0932 -0.688 ]
CAS9.csv,PTEN_2018.csv,0.5269326027236059,0.0,True,22458944.53178477,[-0.1216 -0.2028 -0.0848 -1.0932 -0.688 ]
CAS9.csv,RASH.csv,0.43154342726730927,2.3132157574280145e-142,True,22458944.53178477,[-0.1216 -0.2028 -0.0848 -1.0932 -0.688 ]
CAS9.csv,RNC.csv,0.4764328031488341,2.546358889696272e-241,True,22458944.53178477,[-0.1216 -0.2028 -0.0848 -1.0932 -0.688 ]
CAS9.csv,RUBISCO.csv,0.5690574466964554,0.0,True,22458944.53178477,[-0.1216 -0.2028 -0.0848 -1.0932 -0.688 ]
CAS9.csv,VKOR1.csv,0.29458983213626316,2.016878373515206e-15,True,22458944.53178477,[-0.1216 -0.2028 -0.0848 -1.0932 -0.688 ]
LGK.csv,PTEN.csv,0.5029757917513469,0.0,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,PAFA.csv,0.519821772227768,2.0976913279857105e-71,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,AICDA.csv,0.378994107580926,1.5250986686229652e-08,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,AMIE.csv,0.5615932622064282,0.0,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,CAS9.csv,0.17158903366619732,1.120240574767681e-54,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,LGK.csv (Train Set),0.5360333661165373,0.0,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,OTC.csv,0.6338971594588336,3.4259113767316697e-177,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,PTEN_2018.csv,0.5054770045101445,0.0,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,RASH.csv,0.42090247236403633,8.203469606260358e-135,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
