Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
RASH.csv,AICDA.csv,0.39473564019411345,3.3322673389827224e-09,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,AMIE.csv,0.5054801538300909,0.0,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,CAS9.csv,0.17550913892246583,3.693354750818594e-57,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,LGK.csv,0.49380347796927565,0.0,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,OTC.csv,0.6164466914066725,5.563578471921913e-165,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,PTEN_2018.csv,0.5146500836089036,0.0,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,RASH.csv (Train Set),0.46778783670712687,3.364697065109315e-170,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,RNC.csv,0.537273275075648,0.0,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,RUBISCO.csv,0.5789149071024763,0.0,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,VKOR1.csv,0.33815671960003213,4.174160203291577e-20,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RNC.csv,PTEN.csv,0.4974879506939174,0.0,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,PAFA.csv,0.5211586585813126,7.949586021254304e-72,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,AICDA.csv,0.3482761461003358,2.3728077630633333e-07,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,AMIE.csv,0.4672348577549694,0.0,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,CAS9.csv,0.15844319487244937,8.773364867443142e-47,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,LGK.csv,0.4759429319678261,0.0,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,OTC.csv,0.48767286883415595,1.4000669439547125e-94,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,PTEN_2018.csv,0.4978521671714513,0.0,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,RASH.csv,0.4382957663270259,2.6976448507071664e-147,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,RNC.csv (Train Set),0.5775755526705322,0.0,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,RUBISCO.csv,0.5644193411130617,0.0,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RNC.csv,VKOR1.csv,0.3515700449581302,1.0454030979955461e-21,True,5274443.741199021,[ 0.0818 -0.7985 -0.1223  0.1973]
RUBISCO.csv,PTEN.csv,0.5242882670482292,0.0,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,PAFA.csv,0.5312234651371807,4.642024182161228e-75,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,AICDA.csv,0.3807539119833113,1.2917279077506028e-08,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,AMIE.csv,0.5555380978947072,0.0,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,CAS9.csv,0.17547556931687305,3.880838621598711e-57,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,LGK.csv,0.5153423709605156,0.0,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
